stara_url,nova_url,typ,poznamka
/prenosne-radiostanice-archiv/profesionalne/nahlavne-supravy/item/476-enmn4015.html,/katalog-produktov/enmn4015,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nahlavne-supravy/item/477-enmn4016.html,/katalog-produktov/enmn4016,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nahlavne-supravy/item/521-mdpmln4558.html,/katalog-produktov/mdpmln4558,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nahlavne-supravy/item/523-pmln5276.html,/katalog-produktov/pmln5276,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie.html,/katalog-produktov/kategoria/nosenie-gp,kategoria,odvodene z produktov
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/349-hln9676.html,/katalog-produktov/hln9676,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/350-hln9694.html,/katalog-produktov/hln9694,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/380-hln9665.html,/katalog-produktov/hln9665,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/381-hln9689.html,/katalog-produktov/hln9689,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/382-hln9714.html,/katalog-produktov/hln9714,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/383-hln9844.html,/katalog-produktov/hln9844,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/479-gln6591.html,/katalog-produktov/gln6591,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/481-hln9652.html,/katalog-produktov/hln9652,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/482-hln9677.html,/katalog-produktov/hln9677,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/483-hln9670.html,/katalog-produktov/hln9670,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/484-hln9690.html,/katalog-produktov/hln9690,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/485-hln9695.html,/katalog-produktov/hln9695,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/486-hln9699.html,/katalog-produktov/hln9699,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/487-hln9700.html,/katalog-produktov/hln9700,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/517-hln9698.html,/katalog-produktov/hln9698,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/nosenie/item/518-hln9952.html,/katalog-produktov/hln9952,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/repromikrofony.html,/katalog-produktov/kategoria/repromikrofony-gp,kategoria,odvodene z produktov
/prenosne-radiostanice-archiv/profesionalne/repromikrofony/item/353-mdpmmn4021.html,/katalog-produktov/mdpmmn4021,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/repromikrofony/item/354-mdpmmn4027.html,/katalog-produktov/mdpmmn4027,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/repromikrofony/item/522-mdpmmn4009.html,/katalog-produktov/mdpmmn4009,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/repromikrofony/item/524-pmmn4039.html,/katalog-produktov/pmmn4039,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/repromikrofony/item/525-pmmn4044.html,/katalog-produktov/pmmn4044,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla.html,/katalog-produktov/kategoria/sluchadla-gp,kategoria,odvodene z produktov
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/355-mdpmln4418.html,/katalog-produktov/mdpmln4418,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/386-mdrmn4021.html,/katalog-produktov/mdrmn4021,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/387-mdrmn4022.html,/katalog-produktov/mdrmn4022,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/388-mdrmn4028.html,/katalog-produktov/mdrmn4028,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/389-mdrmn4029.html,/katalog-produktov/mdrmn4029,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/412-mdpmln4607.html,/katalog-produktov/mdpmln4607,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/423-mdpmln4653.html,/katalog-produktov/mdpmln4653,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/424-pmln5000.html,/katalog-produktov/pmln5000,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/474-enmn4013.html,/katalog-produktov/enmn4013,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/475-enmn4014.html,/katalog-produktov/enmn4014,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/478-enmn4017.html,/katalog-produktov/enmn4017,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/519-mdpmln4556.html,/katalog-produktov/mdpmln4556,produkt,"K2 ID, automaticky"
/prenosne-radiostanice-archiv/profesionalne/sluchadla/item/520-mdpmln4557.html,/katalog-produktov/mdpmln4557,produkt,"K2 ID, automaticky"
/prevadzace.html,/katalog-produktov/kategoria/prevadzace,kategoria,odvodene z produktov
/prevadzace/ine.html,/katalog-produktov/kategoria/ine-prevadzace,kategoria,odvodene z produktov
/prevadzace/ine/item/301-pmln5269.html,/katalog-produktov/pmln5269,produkt,"K2 ID, automaticky"
/prevadzace/ine/item/596-pmle4476.html,/katalog-produktov/pmle4476,produkt,"K2 ID, automaticky"
/prevadzace/ine/item/601-rkn4152.html,/katalog-produktov/rkn4152,produkt,"K2 ID, automaticky"
/prevadzace/item/456-motorola-dr3000.html,/katalog-produktov/motorola-dr3000,produkt,"K2 ID, automaticky"
/prevadzace/item/465-motorola-mtr3000.html,/katalog-produktov/motorola-mtr3000,produkt,"K2 ID, automaticky"
/prevadzace/softver.html,/katalog-produktov/kategoria/softver,kategoria,odvodene z produktov
/prevadzace/softver/item/457-hkvn4013.html,/katalog-produktov/hkvn4013,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/458-hkvn4056.html,/katalog-produktov/hkvn4056,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/459-hkvn4063.html,/katalog-produktov/hkvn4063,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/460-hkvn4108.html,/katalog-produktov/hkvn4108,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/461-hkvn4109.html,/katalog-produktov/hkvn4109,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/462-hkvn4070.html,/katalog-produktov/hkvn4070,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/463-hkvn4057.html,/katalog-produktov/hkvn4057,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/464-hkvn4045.html,/katalog-produktov/hkvn4045,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/594-gmvn5520.html,/katalog-produktov/gmvn5520,produkt,"K2 ID, automaticky"
/prevadzace/softver/item/595-hkvn4041.html,/katalog-produktov/hkvn4041,produkt,"K2 ID, automaticky"
/projektovanie-elektrickych-zariaden-1.html,/bezpecnostne-systemy-radiove-siete/projekty-elektrickych-zariadeni,sluzba,rucne
/radiove-siete.html,/bezpecnostne-systemy-radiove-siete/radiove-siete,sluzba,rucne
/radiove-siete/legislativa.html,/bezpecnostne-systemy-radiove-siete/radiove-siete,sluzba,rucne
/radiove-siete/navrh-a-projektovanie.html,/bezpecnostne-systemy-radiove-siete/navrh-radiovych-sieti,sluzba,rucne
/radiove-siete/prenajom-radiovych-sieti.html,/bezpecnostne-systemy-radiove-siete/prenajom-radiostanic,sluzba,rucne
/radiove-siete/realizacia.html,/bezpecnostne-systemy-radiove-siete/radiove-siete,sluzba,rucne
/radiove-siete/servis.html,/bezpecnostne-systemy-radiove-siete/servis-radiostanic,sluzba,rucne
/reproduktory-100v.html,/katalog-produktov,kategoria,"prazdna, na katalog"
/reproduktory-100v/nastenne.html,/katalog-produktov/kategoria/nastenne-reproduktory,kategoria,odvodene z produktov
/reproduktory-100v/nastenne/item/621-bs-678bsw.html,/katalog-produktov/bs-678bsw,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/622-bs-678bsb.html,/katalog-produktov/bs-678bsb,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/624-bs-1034en.html,/katalog-produktov/bs-1034en,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/625-bs-250ab-eb.html,/katalog-produktov/bs-250ab-eb,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/626-ars-288.html,/katalog-produktov/ars-288,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/627-ars-289.html,/katalog-produktov/ars-289,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/628-sa3-55q.html,/katalog-produktov/sa3-55q,produkt,"K2 ID, automaticky"
/reproduktory-100v/nastenne/item/629-ars-520.html,/katalog-produktov/ars-520,produkt,"K2 ID, automaticky"
/reproduktory-100v/stropne.html,/katalog-produktov/kategoria/stropne-reproduktory,kategoria,odvodene z produktov
/reproduktory-100v/stropne/item/618-pc-2369en.html,/katalog-produktov/pc-2369en,produkt,"K2 ID, automaticky"
/reproduktory-100v/stropne/item/619-pc-1869en.html,/katalog-produktov/pc-1869en,produkt,"K2 ID, automaticky"
/reproduktory-100v/stropne/item/620-pc-1867fc.html,/katalog-produktov/pc-1867fc,produkt,"K2 ID, automaticky"
/reproduktory-100v/stropne/item/630-sa3-22f.html,/katalog-produktov/sa3-22f,produkt,"K2 ID, automaticky"
/reproduktory-100v/stropne/item/631-sa3-22fhe.html,/katalog-produktov/sa3-22fhe,produkt,"K2 ID, automaticky"
/reproduktory-100v/tlakove.html,/katalog-produktov/kategoria/tlakove-reproduktory,kategoria,odvodene z produktov
/reproduktory-100v/tlakove/item/623-sc-615bs.html,/katalog-produktov/sc-615bs,produkt,"K2 ID, automaticky"
/reproduktory-100v/tlakove/item/632-cs-154bs.html,/katalog-produktov/cs-154bs,produkt,"K2 ID, automaticky"
/reproduktory-100v/tlakove/item/633-t51of.html,/katalog-produktov/t51of,produkt,"K2 ID, automaticky"
/reproduktory-100v/tlakove/item/634-tc30ah.html,/katalog-produktov/tc30ah,produkt,"K2 ID, automaticky"
/reproduktory-100v/tlakove/item/635-xhk8515.html,/katalog-produktov/xhk8515,produkt,"K2 ID, automaticky"
/reproduktory-100v/tlakove/item/636-xhr1625.html,/katalog-produktov/xhr1625,produkt,"K2 ID, automaticky"
/servis-a-oprava-radiostanic-vysielaciek.html,/bezpecnostne-systemy-radiove-siete/servis-radiostanic,sluzba,rucne
/vozidlove-radiostanice-analogove.html,/katalog-produktov/kategoria/vozidlove-radiostanice-analogove-vx,kategoria,odvodene z produktov
/vozidlove-radiostanice-analogove/item/744-motorola-vx-2200.html,/katalog-produktov/motorola-vx-2200,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-analogove/item/745-motorola-vx-2100.html,/katalog-produktov/motorola-vx-2100,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-analogove/mikrofony-vx.html,/katalog-produktov/kategoria/mikrofony-vx,kategoria,odvodene z produktov
/vozidlove-radiostanice-analogove/mikrofony-vx/item/820-aae60x502.html,/katalog-produktov/aae60x502,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-analogove/mikrofony-vx/item/821-aaf13x501.html,/katalog-produktov/aaf13x501,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-analogove/mikrofony-vx/item/822-aag22x501.html,/katalog-produktov/aag22x501,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-analogove/reproduktory-vx.html,/katalog-produktov/kategoria/reproduktory-vx,kategoria,odvodene z produktov
/vozidlove-radiostanice-analogove/reproduktory-vx/item/823-a09260503.html,/katalog-produktov/a09260503,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-analogove/reproduktory-vx/item/824-aad49x501.html,/katalog-produktov/aad49x501,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv.html,/katalog-produktov,kategoria,"prazdna, na katalog"
/vozidlove-radiostanice-archiv/komercne.html,/katalog-produktov/kategoria/zakladnove-komercne,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/komercne/anteny.html,/katalog-produktov/kategoria/anteny-cm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/komercne/anteny/item/432-vozidlova-antena.html,/katalog-produktov/vozidlova-antena,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/anteny/item/433-antena-pre-hdv.html,/katalog-produktov/antena-pre-hdv,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/anteny/item/434-zakladnova-antena1.html,/katalog-produktov/zakladnova-antena1,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/anteny/item/435-zakladnova-antena2.html,/katalog-produktov/zakladnova-antena2,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/anteny/item/436-zakladnova-antena3.html,/katalog-produktov/zakladnova-antena3,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/ine.html,/katalog-produktov/kategoria/ine-prislusenstvo-cm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/komercne/ine/item/406-rln4857.html,/katalog-produktov/rln4857,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/ine/item/488-rln4836.html,/katalog-produktov/rln4836,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/ine/item/825-hln9073.html,/katalog-produktov/hln9073,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia.html,/katalog-produktov/kategoria/instalacia-cm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/komercne/instalacia/item/401-gln7324.html,/katalog-produktov/gln7324,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia/item/402-rln4779.html,/katalog-produktov/rln4779,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia/item/403-rln5390.html,/katalog-produktov/rln5390,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia/item/404-rln5391.html,/katalog-produktov/rln5391,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia/item/416-hln9457.html,/katalog-produktov/hln9457,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia/item/431-gln7317.html,/katalog-produktov/gln7317,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/instalacia/item/663-hln9242.html,/katalog-produktov/hln9242,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/item/10-motorola-cm140.html,/katalog-produktov/motorola-cm140,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/item/11-motorola-cm340.html,/katalog-produktov/motorola-cm340,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/item/12-motorola-cm160.html,/katalog-produktov/motorola-cm160,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/item/13-motorola-cm360.html,/katalog-produktov/motorola-cm360,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/mikrofony.html,/katalog-produktov/kategoria/mikrofony-cm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/komercne/mikrofony/item/393-enmn4019.html,/katalog-produktov/enmn4019,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/mikrofony/item/394-gmun1006.html,/katalog-produktov/gmun1006,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/mikrofony/item/395-hmn3413.html,/katalog-produktov/hmn3413,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/mikrofony/item/397-mdrmn5029.html,/katalog-produktov/mdrmn5029,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/mikrofony/item/398-rmn5068.html,/katalog-produktov/rmn5068,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/napajanie.html,/katalog-produktov/kategoria/zakladnove-komercne,kategoria,"prazdna, na nadradenu"
/vozidlove-radiostanice-archiv/komercne/reproduktory.html,/katalog-produktov/kategoria/reproduktory-cm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/komercne/reproduktory/item/399-hsn8145.html,/katalog-produktov/hsn8145,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/komercne/reproduktory/item/400-rsn4001.html,/katalog-produktov/rsn4001,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne.html,/katalog-produktov/kategoria/zakladnove-profesionalne,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/profesionalne/anteny.html,/katalog-produktov/kategoria/zakladnove-profesionalne,kategoria,"prazdna, na nadradenu"
/vozidlove-radiostanice-archiv/profesionalne/ine.html,/katalog-produktov/kategoria/zakladnove-profesionalne,kategoria,"prazdna, na nadradenu"
/vozidlove-radiostanice-archiv/profesionalne/instalacia.html,/katalog-produktov/kategoria/instalacia-gm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/profesionalne/instalacia/item/425-gln7326.html,/katalog-produktov/gln7326,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/instalacia/item/842-gln7318.html,/katalog-produktov/gln7318,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/item/14-motorola-gm140.html,/katalog-produktov/motorola-gm140,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/item/15-motorola-gm160.html,/katalog-produktov/motorola-gm160,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/item/16-motorola-gm360.html,/katalog-produktov/motorola-gm360,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/item/17-motorola-gm380.html,/katalog-produktov/motorola-gm380,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/item/18-motorola-gm1280.html,/katalog-produktov/motorola-gm1280,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/item/727-motorola-gm340.html,/katalog-produktov/motorola-gm340,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/mikrofony.html,/katalog-produktov/kategoria/mikrofony-gm,kategoria,odvodene z produktov
/vozidlove-radiostanice-archiv/profesionalne/mikrofony/item/396-mdrmn4038.html,/katalog-produktov/mdrmn4038,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/mikrofony/item/409-mdrmn4025.html,/katalog-produktov/mdrmn4025,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/mikrofony/item/410-mdrmn4026.html,/katalog-produktov/mdrmn4026,produkt,"K2 ID, automaticky"
/vozidlove-radiostanice-archiv/profesionalne/napajanie.html,/katalog-produktov/kategoria/zakladnove-profesionalne,kategoria,"prazdna, na nadradenu"
/vozidlove-radiostanice-archiv/profesionalne/reproduktory.html,/katalog-produktov/kategoria/zakladnove-profesionalne,kategoria,"prazdna, na nadradenu"
/vysledky-vyhladavania.html,410,odpad,"zahodit, nie presmerovat"
/component/search/*,410,odpad,"stara Joomla vyhladavanie, zahodit"
/component/finder/*,410,odpad,"stara Joomla vyhladavanie, zahodit"
/zalozne-akumulatory.html,/katalog-produktov/kategoria/zalozne-akumulatory,kategoria,odvodene z produktov
/zalozne-akumulatory/item/826-yuasa-npl100-12.html,/katalog-produktov/yuasa-npl100-12,produkt,"K2 ID, automaticky"
/zalozne-akumulatory/item/839-yuasa-np65-12.html,/katalog-produktov/yuasa-np65-12,produkt,"K2 ID, automaticky"
/profil-spolocnosti/referencie.html,/referencie,stranka,rucne
/lodne-radiostanice-1.html,/katalog-produktov/kategoria/lodne-radiostanice,kategoria,rucne
/lodne-radiostanice-1/akumulatory.html,/katalog-produktov/kategoria/akumulatory-marine,kategoria,rucne
/lodne-radiostanice-1/anteny.html,/katalog-produktov/kategoria/anteny-marine,kategoria,rucne
/lodne-radiostanice-1/nabijacky.html,/katalog-produktov/kategoria/nabijacky-marine,kategoria,rucne
/lodne-radiostanice-1/nosenie.html,/katalog-produktov/kategoria/nosenie-marine,kategoria,rucne
/lodne-radiostanice-1/repromikrofony.html,/katalog-produktov/kategoria/repromikrofony-marine,kategoria,rucne
/lodne-radiostanice-1/sluchadla.html,/katalog-produktov/kategoria/sluchadla-marine,kategoria,rucne
/lodne-radiostanice-1/*,/katalog-produktov/kategoria/lodne-radiostanice,fallback,rucne zvysok vetvy
